252;Elezioni parlamentari greche del 2004;Le elezioni parlamentari greche del 2004 si sono tenute il 7 marzo. Esse hanno visto la vittoria di Nuova Democrazia di Kostas Karamanlis, che  divenuto Primo Ministro.;null;2000;2004
253;Elezioni parlamentari croate del 2007;Le elezioni parlamentari croate del 2007 si sono tenute il 25 novembre. Esse hanno visto la vittoria dell Unione Democratica Croata di Ivo Sanader, che  divenuto Primo Ministro. Nel 2009 questi  stato sostituito da Jadranka Kosor, proveniente dallo ste;null;2000;2007
254;Elezioni europee del 2009 (Slovenia);Le elezioni europee del 2009 in Slovenia si sono tenute il 7 giugno.;null;2000;2009
255;Elezioni parlamentari lituane del 2008;Le elezioni parlamentari lituane del 2008 si svono svolte il 12 ottobre (primo turno) e il 26 ottobre (secondo turno). Esse hanno visto la vittoria dell Unione della Patria di Andrius Kubilius, che  divenuto Primo ministro.;null;2000;2008
256;Elezioni legislative svedesi del 1988;Le elezioni legislative svedesi del 1988 si sono tenute il 15 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Svedese di Ingvar Carlsson, che  stato confermato Primo Ministro.;null;1980;1988
257;Elezioni regionali italiane del 1985 (Lombardia);Le elezioni regionali italiane del 1985 in Lombardia si sono tenute il 12 e 13 maggio.;null;1980;1985
258;Elezioni europee del 1999 (Regno Unito);Le elezioni europee del 1999 in Regno Unito si sono tenute il 10 giugno.;null;1990;1999
259;Elezioni europee del 2009 (Irlanda);Le elezioni europee del 2009 in Irlanda si sono tenute il 6 e 7 giugno.;null;2000;2009
260;Elezioni legislative svedesi del 1973;Le elezioni legislative svedesi del 1973 si sono tenute il 16 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Svedese di Olof Palme, che  stato confermato Primo Ministro.;null;1970;1973
261;Elezioni regionali italiane del 2010 (Umbria);Le elezioni regionali italiane del 2010 in Umbria si sono tenute il 28 e 29 marzo. Esse hanno la vittoria di Catiuscia Marini, sostenuta dal centro-sinistra, che ha sconfitto Fiammetta Modena, sostenuta dal centro-destra.;null;2010;2010
262;Elezioni europee del 1994;Le elezioni europee del 1994 si tennero nei 12 stati membri dell Unione Europea nel mese di giugno per eleggere la IV legislatura del Parlamento Europeo. Queste elezioni videro l unione del Partito Popolare Europeo con i Democratici Europei, oltre ad un ;null;1990;1994
263;Elezioni europee del 2009 (Austria);Le elezioni europee del 2009 in Austria si sono tenute il 4 giugno.;null;2000;2009
264;Elezioni federali tedesche del 1980;Le Elezioni federali in Germania Ovest del 1980, le none dal dopoguerra, si tennero il 5 ottobre, per eleggere i membri del  Bundestag.;null;1980;1980
266;Elezioni federali tedesche del 1965;Le Elezioni federali nella Germania Ovest del 1965 si tennero il 19 settembre.;null;1960;1965
267;Elezioni legislative svedesi del 1982;Le elezioni legislative svedesi del 1982 si sono tenute il 19 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Svedese di Olof Palme, che  divenuto Primo Ministro.;null;1980;1982
268;Elezioni politiche italiane del 1972;Le elezioni politiche del 1972 si tennero il 7 maggio. Furono le prime elezioni anticipate della storia repubblicana, poich per la prima volta il Presidente della Repubblica aveva sciolto le camere prima della naturale scadenza del quinquennio di legisl;null;1970;1972
269;Elezioni europee del 2004 (Regno Unito);Le elezioni europee del 2004 nel Regno Unito si sono tenute il 13 giugno.;null;2000;2004
270;Elezioni parlamentari ceche del 2002;Le elezioni parlamentari ceche del 2002 si sono tenute il 14 e 15 giugno. Esse hanno visto la vittoria del Partito Social Democratico Ceco di Vladimr pidla, che  divenuto Primo ministro. A questi  succeduto, nel 2004, Stanislav Gross, cui nel 2005  ;null;2000;2002
271;Elezioni parlamentari macedoni del 2008;Le elezioni parlamentari macedoni del 2008 si sono tenute il  giugno. Esse hanno visto la vittoria del Partito Democratico per l Unit1 Nazionale Macedone di Nikola Gruevski, che  stato confermato Primo ministro.;null;2000;2008
272;Elezioni presidenziali croate del 2000;Le Elezioni presidenziali croate del 2000 si sono tenute in due turni, il 24 gennaio e il 7 febbraio. Esse sono risultate con la vittoria di Stjepan Mesi?, candidato del Partito Popolare Croato.;null;2000;2000
273;Elezioni legislative francesi del 1968;Le elezioni legislative francesi del 1968 si svolsero il 23 giugno (primo turno) e il 30 giugno (secondo turno). Queste elezioni si tenero ad appena un anno dalle precedenti consultazioni: il Presidente della Repubblica De Gaulle, infatti, aveva sciolto ;null;1960;1968
274;Elezioni presidenziali cilene del 2005;Le elezioni presidenziali del Cile 2005 per il periodo 2006-2010 si sono svolte domenica 11 dicembre 2005 assieme alle elezioni parlamentari per il rinnovamento della Camera dei deputati e di met dei seggi del Senato. Nessuno dei quattro candidati che p;null;2000;2006
276;Elezioni presidenziali ghanesi del 2008;Il 7 e 28 dicembre 2008 si sono tenute in Ghana le elezioni presidenziali, per eleggere il 12esimo presidente del Ghana, successore dell attuale presidente John Agyekum Kufuor in carica dal 7 gennaio 2001. Vincitore delle elezioni e prossimo presidente g;null;2000;2008
277;Elezioni parlamentari greche del 1990;Le elezioni parlamentari greche del 1990 si sono tenute l 8 aprile. Esse hanno visto la vittoria di Nuova Democrazia di Costantino Mitsotakis, che  divenuto Primo Ministro.;null;1990;1990
278;Elezioni parlamentari russe del 2007;Le elezioni parlamentari si sono tenute nella Federazione Russa il 2 dicembre 2007. Si  votato per l elezione dei 450 deputati alla Duma di Stato (Gosudarstvennaja Duma), la camera bassa dell Assemblea Federale della Federazione Russa. L elezione del 20;null;2000;2007
279;Elezioni presidenziali slovene del 2007;Le elezioni presidenziali slovene del 2007 si sono tenute il 21 ottobre (primo turno) e l 11 novembre (secondo turno).;null;2000;2007
280;Elezioni legislative spagnole del 1979;Le elezioni legislative spagnole del 1979 si sono svolte il  marzo. Esse hanno visto la vittoria dell Unione del Centro Democratico di Adolfo Su1rez Gonzlez, che  stato confermato Primo ministro.;null;1970;1979
281;Elezioni generali britanniche del 2005;Le elezioni generali britanniche del 2005 si sono tenute il 5 maggio. Esse hanno visto la vittoria del Partito Laburista di Tony Blair, che  stato confermato Primo Ministro. Questi  stato sostituito, nel 2007, da Gordon Brown, esponente dello stesso pa;null;2000;2005
282;Elezioni europee del 1984 (Germania Ovest);Le elezioni europee del 1984 nella Repubblica Federale Tedesca si sono tenute il 10 giugno.;null;1980;1984
283;Elezioni parlamentari polacche del 2001;Le elezioni parlamentari polacche del 2001 si sono tenute il 23 settembre. Esse hanno visto la vittoria dell Alleanza della Sinistra Democratica di Leszek Miller, che  divenuto Primo Ministro. Nel 2004 questi  stato sostituito da Marek Belka, esponente;null;2000;2001
284;Elezioni presidenziali statunitensi del 1996;Le elezioni presidenziali statunitensi del 1996 si svolsero il 5 novembre 1996. La sfida oppose il candidato repubblicano Robert Joseph (Bob) Dole e il presidente democratico uscente Bill Clinton. Clinton riusc a confermarsi alla carica con largo margin;null;1990;1996
285;Elezioni europee del 2004 (Portogallo);Le elezioni europee del 2009 in Portogallo si sono svolte il 13 giugno.;null;2000;2004
286;Elezioni generali irlandesi del 1997;Le elezioni generali irlandesi del 1997 si sono tenute il 17 maggio. Esse hanno visto la vittoria del Fianna Fil di Bertie Ahern, che  stato riconfermato Primo ministro.;null;1990;1997
287;Elezioni europee del 1999 (Germania);Le elezioni europee del 1999 in Germania si sono tenute il 13 giugno.;null;1990;1999
288;Elezioni parlamentari polacche del 2005;Le elezioni parlamentari per entrambe le camere del Parlamento della Polonia si sono tenute il 25 settembre 2005. Avevano diritto al voto trenta milioni di elettori, per eleggere i 260 membri della camera bassa, il Sejm (Sejm Rzeczypospolitej Polskiej), ;null;2000;2005
289;Elezioni presidenziali russe del 2000;Le elezioni presidenziali russe del 2000 si sono tenute il 26 marzo. Esse hanno visto la vittoria di Vladimir Putin, gi Presidente ad interim in qualit di Primo ministro a seguito delle dimissioni del Presidente uscente Boris Eltsin, avvenute il 31 dic;null;2000;2000
290;Elezioni generali brasiliane del 1998;"Le elezioni generali brasiliane del si sono tenute il; esse hanno visto la vittoria di .";null;1990;1998
291;Elezioni federali tedesche del 1961;Le Elezioni federali in Germania Ovest del 1961 si tennero il 17 settembre.;null;1960;1961
292;Elezioni legislative portoghesi del 2005;Le elezioni legislative portoghesi del 2005 si sono tenute il 20 febbraio. Esse hanno visto la vittoria del Partito Socialista di Jos Scrates, che  divenuto Primo Ministro.;null;2000;2005
293;Elezioni presidenziali francesi del 1988;[modifica] Primo turno del 24 aprile 1988;null;1980;1988
294;Elezioni presidenziali statunitensi del 2000;Le elezioni presidenziali statunitensi del 2000 si svolsero il 7 novembre 2000. La sfida oppose il candidato repubblicano George W. Bush e il vicepresidente democratico uscente Al Gore. In termini di voto popolare prevalse quest ultimo, ma i voti elettor;null;2000;2000
295;Elezioni parlamentari danesi del 2001;Le elezioni parlamentari danesi del 2001 si sono tenute il 20 novembre. Esse hanno visto la vittoria del Partito Liberale Danese di Anders Fogh Rasmussen, che  divenuto Primo ministro.;null;2000;2001
296;Elezioni parlamentari albanesi del 2009;Le elezioni parlamentari albanesi del 2009 si sono tenute il 28 giugno. Malgrado il maggior numero di voti raggiunto dal Partito Socialista d Albania, le elezioni hanno visto la vittoria del Partito Democratico d Albania di Sali Berisha, che ha ottenuto ;null;2000;2009
297;Elezioni parlamentari montenegrine del 2006;Le prime elezioni legislative del nuovo Montenegro indipendente hanno avuto luogo il 10 settembre 2006 ed hanno visto il primo ministro Milo Djukanovi? conquistare la maggioranza assoluta per la sua coalizione di centro-sinistra e filo-europea, Coalizion;null;2000;2006
298;Elezioni federali tedesche del 2005;Il 18 settembre 2005 si sono svolte in Germania le elezioni federali per eleggere i membri del  Bundestag tedesco, ossia il parlamento federale della Germania. La consultazione elettorale si 16 resa necessaria dopo una mozione di sfiducia contro il can;null;2000;2005
299;Elezioni regionali italiane del 2000 (Lombardia);Le elezioni regionali italiane del 2000 in Lombardia si sono tenute il 16 aprile. Esse hanno visto la vittoria del presidente uscente Roberto Formigoni, sostenuto dalla Casa delle Libert, che ha sconfitto il candidato del centro-sinistra, Mino Martinazz;null;2000;2000
300;Comiket;, conosciuto anche come Comic Market o CM,  la pi grande manifestazione dedicata ai fumetti al mondo. Viene tenuta due volte all anno a Tokyo, in Giappone. Il primo Comiket fu organizzato nel dicembre 1975, e vi parteciparono solamente circa 30 circoli;null;1970;1975
301;Elezioni legislative spagnole del 1996;Le elezioni legislative spagnole del 1996 si tennero il 3 marzo. Esse hanno visto la vittoria del Partito Popolare di Jos Maria Aznar, che  divenuto Primo ministro.;null;1990;1996
302;Elezioni presidenziali cilene del 1999;Le elezioni presidenziali cilene 1999 per il periodo 2000-2006 si sono svolte in due tornate elettorali: il primo turno domenica 12 dicembre 1999 ed il ballottaggio domenica 16 gennaio 2000. Per la prima volta dal ritorno alla democrazia nel paese avvenu;null;2000;2000
303;Elezioni presidenziali venezuelane del 2006;Le elezioni presidenziali venezuelane del 2006 si sono tenute il 3 dicembre. Esse hanno visto la vittoria di Hugo Chvez, sostenuto da Movimento Quinta Repubblica, che ha sconfitto Manuel Rosales, sostenuto da Un Nuovo Tempo. Chvez  quindi divenuto Pre;null;2000;2006
304;Elezioni regionali italiane del 2010 (Marche);Le elezioni regionali italiane del 2010 nelle Marche si sono tenute il 28 e 29 marzo. Esse hanno visto la vittoria del presidente uscente Gian Mario Spacca, sostenuto dal centro-sinistra, che ha sconfitto Erminio Marinelli, sostenuto dal centro-destra.;null;2010;2010
305;Elezioni parlamentari danesi del 2007;Le elezioni parlamentari danesi del 2007 si sono tenute il 13 novembre. Esse hanno visto la vittoria del Partito Liberale Danese di Anders Fogh Rasmussen, che  stato riconfermato Primo ministro. Nell aprile 2009  stato sostituito da Lars Lkke Rasmusse;null;2000;2007
306;Elezioni parlamentari australiane del 2007;Le elezioni parlamentari australiane del 2007 si tennero sabato 24 novembre 2007 e chiamarono alle urne pi di 13 milioni di australiani. Il Partito Laburista Australiano guidato da Kevin Rudd riusc a sconfiggere con una storica vittoria il Partito Libe;null;2000;2007
307;Elezioni europee del 2004 (Francia);Le elezioni europee del 2004 in Francia si sono tenute il 13 giugno.;null;2000;2004
308;Elezioni presidenziali statunitensi del 2008;Le elezioni presidenziali statunitensi del 2008 si sono svolte il 4 novembre 2008 e, come di consueto, sono state anticipate da quasi due anni di campagna elettorale e dalle primarie per la scelta dei candidati. La sfida ha contrapposto il candidato repu;null;2000;2008
309;Elezioni legislative spagnole del 1982;Le elezioni legislative spagnole del 1982 si sono svolte il 28 ottobre. Esse hanno visto la vittoria del Partito Socialista Operaio Spagnolo di Felipe Gonzlez, che  divenuto Primo ministro.;null;1980;1982
310;Elezioni generali irlandesi del 1987;Le elezioni generali irlandesi del 1987 si sono tenute il 17 febbraio. Esse hanno visto la vittoria del Fianna Fil di Charles Haughey, che  divenuto Primo ministro.;null;1980;1987
311;Elezioni europee del 1994 (Italia);Le elezioni europee del 1994 in Italia si sono tenute il 10 giugno.;null;1990;1994
312;Elezioni europee del 1989 (Irlanda);Le elezioni europee del 1989 in Irlanda si sono tenute il 13 giugno.;null;1980;1989
313;Elezioni generali brasiliane del 2010;"Le elezioni generali brasiliane del 2010 si sono tenute il; esse hanno visto la vittoria del Partito dei Lavoratori.";null;2010;2010
314;Elezioni legislative francesi del 1986;Le elezioni legislative francesi del 1986 si sono tenute il 16 marzo. Queste consultazioni si svolsero con il sistema proporzionale a turno unico, contrariamente a tutte le altre elezioni legislative della Quinta Repubblica (che applicano il sistema magg;null;1980;1986
315;Elezioni europee del 2009 (Malta);Le elezioni europee del 2009 a Malta si sono tenute il 4 giugno.;null;2000;2009
316;Elezioni europee del 1984 (Belgio);Le elezioni europee del 1984 in Belgio si sono tenute il 17 giugno.;null;1980;1984
317;Elezioni europee del 1984 (Italia);"Le seconde elezioni per il Parlamento europeo si svolsero in Italia il 17 giugno 1984. Ebbero una discreta eco politica in quanto furono le elezioni cosiddette del ""sorpasso""; il PCI, per la prima ed unica volta in un elezione su base nazionale, si affer";null;1980;1984
318;Elezioni parlamentari polacche del 1997;Le elezioni parlamentari polacche del 1997 si sono tenute il 21 settembre. Esse hanno visto la vittoria di Azione Elettorale Solidarno?? di a Jerzy Buzek, che  divenuto Primo Ministro.;null;1990;1997
319;Elezioni parlamentari polacche del 1993;Le elezioni parlamentari polacche del 1993 si svolsero il 19 settembre. Esse hanno visto la vittoria dell Alleanza della Sinistra Democratica e del Partito Popolare Polacco, che hanno costituito una coalizione. Alla carica di Primo Ministro si sono succe;null;1990;1993
320;Elezioni parlamentari ucraine del 2002;Le terze elezioni parlamentari in Ucraina si sono tenute il 31 marzo 2002. Met dei deputati del Verkhovna Rada (il Parlamento ucraino) furono eletti su base proporzionale, mentre l altra met fu eletta dal voto popolare in ogni singola costituente in cu;null;2000;2002
321;Elezioni parlamentari neozelandesi del 2005;Le elezioni parlamentari neozelandesi del 2005 si sono tenute il 17 settembre. Esse hanno visto la vittoria del Partito Laburista di Helen Clark, che  stata confermata Primo ministro.;null;2000;2005
322;Elezioni regionali italiane del 1975 (Lombardia);Le elezioni regionali italiane del 1975 in Lombardia si sono tenute il 15 e 16 giugno.;null;1970;1975
323;Elezioni generali britanniche del 1987;Le elezioni generali britanniche del 1987 si sono tenute l 11 giugno. Esse hanno visto la vittoria del Partito Conservatore di Margaret Thatcher, che  stato confermata Primo Ministro. A lei  succeduta, nel 1990, John Major, esponente dello stesso parti;null;1980;1987
324;Elezioni presidenziali slovacche del 2004;Le elezioni presidenziali slovacche del 2004 si sono tenute il 3 aprile (primo turno) e il 17 aprile (secondo turno) 2009. Esse hanno visto la vittoria di Ivan Gaparovi?, leader del Movimento per la Democrazia e sostenuto da Direzione - Socialdemocrazia;null;2000;2004
325;Elezioni presidenziali serbe del 1990;Le elezioni presidenziali serbe del 1990 si sono tenute il 9 dicembre. Esse hanno visto la vittoria di Slobodan Miloevi?, sostenuto dal Partito Socialista Serbo, che ha sconfitto Vuk Drakovi?, sostenuto dal Movimento del Rinnovamento Serbo. Miloevi? ;null;1990;1990
326;Elezioni parlamentari neozelandesi del 2008;Le elezioni parlamentari neozelandesi del 2008 si sono tenute l 8 novembre. Esse hanno visto la vittoria del Partito Nazionale di John Key, che  divenuto Primo ministro.;null;2000;2008
327;Elezioni generali britanniche del 1997;Le elezioni generali britanniche del 1997 si sono tenute il  maggio. Esse hanno visto la vittoria del Partito Laburista di Tony Blair, che 1 divenuto Primo Ministro.;null;1990;1997
328;Elezioni generali irlandesi del 1992;Le elezioni generali irlandesi del 1992 si sono tenute il 25 novembre. Esse hanno visto la vittoria del Fianna Fil di Albert Reynolds, che  divenuto Primo ministro.;null;1990;1992
329;Elezioni legislative austriache del 2008;Le elezioni legislative austriache del 2008 si sono tenute il 28 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Austriaco di Werner Faymann, che  divenuto Cancelliere.;null;2000;2008
330;Elezioni presidenziali cipriote del 2008;Le elezioni presidenziali cipriote 2008 si sono tenute il 17 e il 24 febbraio 2008. Esse hanno visto la vittoria di Dimitris Christofias, sostenuto dal Partito Progressista dei Lavoratori, che  divenuto Capo dello Stato.;null;2000;2008
331;Elezioni parlamentari serbe del 1993;"Le elezioni parlamentari serbe del 1993 si sono tenute il 19 dicembre. Esse hanno visto la vittoria del Partito Socialista di Serbia; a seguito dell esito elettorale, Primo ministro  divenuto Mirko Marjanovi?.";null;1990;1993
332;Elezioni legislative svedesi del 1998;Le elezioni legislative svedesi del 1998 si sono tenute il 20 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Svedese di Gran Persson, che  stato confermato Primo Ministro.;null;1990;1998
333;Elezioni parlamentari estoni del 2003;"Le elezioni parlamentari estoni del 2003 si sono tenute il 2 marzo. Esse hanno visto un sostanziale pareggio tra il Partito di Centro Estone e Res Publica; il leader di quest ultima formazione politica, Juhan Parts,  divenuto Primo ministro. Questi, nel";null;2000;2003
334;Elezioni europee del 2009 (Lituania);Le elezioni europee del 2009 in Lituania si sono tenute il 7 giugno.;null;2000;2009
335;Elezioni parlamentari croate del 2003;Le Elezioni parlamentari croate del 2003 si sono tenute il 23 novembre 2003.;null;2000;2003
336;Elezioni generali irlandesi del 2002;Le elezioni generali irlandesi del 2002 si sono tenute il 17 maggio. Esse hanno visto la vittoria del Fianna Fil di Bertie Ahern, che  stato riconfermato Primo ministro.;null;2000;2002
337;Elezioni regionali italiane del 1975;Le elezioni regionali italiane del 1975 si sono tenute il 15 e 16 giugno.;null;1970;1975
338;Elezioni legislative svedesi del 1985;Le elezioni legislative svedesi del 1985 si sono tenute 15 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Svedese di Olof Palme, che  stato confermato Primo Ministro. Palme, assassinato il 28 febbraio 1986, fu succeduto da Ingvar ;null;1980;1985
339;Elezioni europee del 1999 (Italia);Le elezioni europee del 1999 in Italia si sono tenute il 13 giugno.;null;1990;1999
340;Elezioni parlamentari russe del 2003;Il 7 dicembre 2003 si sono tenute nella Federazione Russa le elezioni parlamentari, per l assegnazione dei 450 seggi alla Duma di Stato (Gosudarstvennaya Duma), la camera bassa dell Assemblea Federale, il Parlamento russo. Come secondo le aspettative, il;null;2000;2003
341;Elezioni legislative francesi del 1988;Le elezioni legislative francesi del 1988 si sono tenute il 5 giugno (primo turno) e il 12 giugno (secondo turno). Esse hanno visto la vittoria del Partito Socialista, nell ambito della coalizione di centro-sinistra Maggioranza Presidenziale.;null;1980;1988
342;Elezioni regionali in Sicilia del 2006;| partito1 = Unione dei Democratici Cristiani e di Centro | coalizione1 = con FI, MPA, AN,DCA, FT | voti1 = %1 = 53,09 | seggi1 = 53 | image2 = | color2 = FF0000 | colour2 = | leader2 = Rita Borsellino | partito2 = Indipendente | coalizione2 ;null;2000;2006
344;Elezioni parlamentari serbe del 2007;"Le elezioni parlamentari serbe del 2007 si sono tenute il 21 gennaio. Esse hanno visto la vittoria del Partito Radicale Serbo; a seguito delle consultazioni, Primo ministro  stato confermato Vojislav Kotunica, leader del Partito Democratico di Serbia.";null;2000;2007
345;Elezioni parlamentari bulgare del 2009;Le elezioni parlamentari bulgare del 2009 si sono tenute il 5 luglio. Esse hanno visto la vittoria del nuovo soggetto politico denominato Cittadini per lo Sviluppo Europeo della Bulgaria di Bojko Borisov, che  divenuto Primo ministro.;null;2000;2009
346;Elezioni presidenziali statunitensi del 1988;Le elezioni presidenziali statunitensi del 1988 si svolsero l 8 novembre 1988. La sfida oppose il vicepresidente repubblicano uscente George Herbert Walker Bush e il candidato democratico Michael Dukakis. Bush fu eletto presidente.;null;1980;1988
347;Elezioni europee del 1984 (Paesi Bassi);Le elezioni europee del 1984 nei Paesi Bassi si sono tenute il 10 giugno.;null;1980;1984
348;Elezioni presidenziali finlandesi del 2000;Le elezioni presidenziali finlandesi del 2000 si sono tenute il 16 gennaio (primo turno) e il 6 febbraio (secondo turno). Esse hanno visto la vittoria di Tarja Halonen, sostenuta dal Partito Socialdemocratico Finlandese, che  divenuta Presidente.;null;2000;2000
349;Elezioni parlamentari slovene del 2004;Le elezioni parlamentari slovene del 2004 si sono tenute il 3 ottobre. Sono stati eletti 90 membri dell Assemblea Nazionale, 2 dei quali rappresentanti delle comunit nazionali italiana e ungherese. Il leader del Partito Democratico Sloveno Janez Jana h;null;2000;2004
350;Elezioni presidenziali polacche del 2005;Le elezioni presidenziali polacche del 2005 si sono tenute il 9 e il 23 ottobre. Esse hanno visto la vittoria al secondo turno di Lech Kaczy?ski, leader di Diritto e Giustizia, che ha sconfitto lo sfidante Donald Tusk, leader di Piattaforma Civica. Sebbe;null;2000;2005
351;Elezioni parlamentari serbe del 1992;"Le elezioni parlamentari serbe del 1992 si sono tenute il 20 dicembre. Esse hanno visto la vittoria del Partito Socialista di Serbia; a seguito dell esito elettorale, Primo ministro  divenuto Nikola ainovi?.";null;1990;1992
352;Elezioni europee del 1999 (Portogallo);Le elezioni europee del 1999 in Portogallo si sono tenute il 13 giugno.;null;1990;1999
353;Elezioni presidenziali statunitensi del 1968;Le elezioni presidenziali statunitensi del 1968 si svolsero il 5 novembre 1968. La sfida oppose l ex vicepresidente repubblicano Richard Milhous Nixon, gi in corsa alle presidenziali del 1960, e il candidato democratico Hubert Horatio Humphrey. In campa;null;1960;1968
354;Elezioni europee del 1989 (Francia);Le elezioni europee del 1989 in Francia si sono tenute il 15 giugno.;null;1990;1994
355;Elezioni legislative spagnole del 1977;Le elezioni legislative spagnole del 1977 si sono svolte il 15 giugno. Esse hanno visto la vittoria dell Unione del Centro Democratico di Adolfo Surez Gonzlez, che  divenuto Primo ministro.;null;1970;1977
356;Elezioni europee del 1979 (Danimarca);Le elezioni europee del 1979 in Danimarca si sono tenute il 10 giugno.;null;1980;1984
357;Elezioni parlamentari greche del 2007;Le elezioni parlamentari greche del 2007 si sono tenute il 16 settembre. Esse hanno visto la vittoria di Nuova Democrazia di Kostas Karamanlis, che  stato confermato Primo Ministro.;null;2000;2007
358;Elezioni europee del 1979 (Paesi Bassi);Le elezioni europee del 1979 nei Paesi Bassi si sono tenute il 10 giugno.;null;1980;1984
359;Elezioni politiche italiane del 2001;Le elezioni politiche italiane del 2001 si tennero il 13 maggio. Le due coalizioni tra loro contrapposte erano: la Casa delle Libert, guidata da Silvio Berlusconi, era costituita da Forza Italia, Alleanza Nazionale, Centro Cristiano Democratico-Cristian;null;2000;2001
360;Elezioni europee del 1999 (Irlanda);Le elezioni europee del 1999 in Irlanda si sono tenute il 13 giugno.;null;1990;1999
361;Elezioni generali britanniche del 1992;Le elezioni generali britanniche del 1992 si sono tenute il 9 aprile. Esse hanno visto la vittoria del Partito Conservatore di John Major, che  stato confermato Primo Ministro.;null;1990;1992
362;Elezioni generali irlandesi del 1989;Le elezioni generali irlandesi del 1989 si sono tenute il 15 giugno. Esse hanno visto la vittoria del Fianna Fil di Charles Haughey, che  stato confermato Primo ministro.;null;1980;1989
363;Elezioni generali uruguayane del 2009;"Le elezioni generali uruguayane del 2009 si sono tenute il 25 ottobre. In tale data si sono svolte sia le elezioni parlamentari sia il primo turno delle elezioni presidenziali; il 29 novembre si  tenuto invece il secondo turno delle elezioni presidenzia";null;2000;2009
364;Elezioni parlamentari maltesi del 1981;Le elezioni parlamentari maltesi del 1981 si sono tenute il 12 dicembre. Esse hanno visto la vittoria del Partito Laburista. Queste elezioni furono oggetto di controversie poich nonostante il Partito Nazionalista avesse ottenuto la maggioranza dei voti,;null;1980;1981
365;Elezioni presidenziali ucraine del 2010;Le elezioni presidenziali ucraine del 2010 si sono tenute il 17 gennaio (primo turno) e il 7 febbraio (secondo turno). Esse hanno visto la vittoria di Viktor Yanukovych, che  divenuto Presidente della Repubblica.;null;2010;2010
366;Elezioni legislative francesi del 1967;Le elezioni legislative francesi del 1967 si tennero il 5 marzo (primo turno) e il 12 marzo (secondo turno).;null;1960;1967
367;Elezioni parlamentari serbe del 2000;Le elezioni parlamentari serbe del 2000 si sono tenute il 21 dicembre. Esse hanno visto la vittoria dell Opposizione Democratica di Serbia guidata da Zoran ?in?i?, che  divenuto Primo ministro. A ?in?i?, assassinato il 12 marzo 2003,  seguito Zoran iv;null;2000;2000
368;Elezioni europee del 2004 (Polonia);Le elezioni europee del 2004 in Polonia si sono tenute il 13 giugno 2004.;null;2000;2009
369;Elezioni parlamentari ceche del 2006;Le elezioni parlamentari ceche del 2006 si sono tenute il 2 e 3 giugno. Esse hanno visto la vittoria del Partito Democratico Civico di Mirek Topolnek, che  divenuto Primo ministro. Dopo la caduta del suo governo, nel marzo 2009,  stato sostituito dall;null;2000;2006
370;Elezioni europee del 1994 (Regno Unito);Le elezioni europee del 1994 in Regno Unito si sono tenute il 10 giugno.;null;1990;1994
371;Elezioni parlamentari australiane del 2004;Le elezioni parlamentari australiane del 2004 si tennero sabato 9 ottobre 2004 e chiamarono alle urne quasi 11 milioni di australiani. Dopo una lunga e incerta campagna elettorale il primo ministro uscente John Howard fu riconfermato alla guida del paese;null;2000;2004
372;Elezioni legislative svedesi del 2002;Le elezioni legislative svedesi del 2002 si sono tenute il 15 settembre. Esse hanno visto la vittoria del Partito Socialdemocratico Svedese di Gran Persson, che  stato confermato Primo Ministro.;null;2000;2002
373;Elezioni parlamentari ucraine del 2007;In Ucraina il 30 settembre 2007 si sono tenute le elezioni parlamentari anticipate, a seguito di un accordo tra il Presidente Viktor Ju?enko, il Primo Ministro Viktor Janukovi? e il Presidente della Verchovna Rada (il Parlamento ucraino) Oleksandr Moroz;null;2000;2007
374;Elezioni federali tedesche del 1969;Le Elezioni federali in Germania Ovest del 1969 si tennero il 19 settembre.;null;1960;1969
375;Elezioni presidenziali russe del 2008;Le elezioni presidenziali russe del 2008, tenutesi il 2 marzo 2008, si sono concluse con l elezione alla carica di futuro presidente della Federazione Russa di Dmitrij Medvedev, la cui candidatura era sostenuta dall attuale Presidente Vladimir Putin. Med;null;2000;2008
376;Elezioni generali britanniche del 1970;Le elezioni generali britanniche del 1970 si sono tenute il 18 giugno. Esse hanno visto la vittoria del Partito Conservatore di Edward Heath, che  divenuto Primo Ministro.;null;1970;1970
377;Elezioni europee del 1994 (Francia);Le elezioni europee del 1994 in Francia si sono tenute il 12 giugno.;null;1990;1994
378;Elezioni legislative spagnole del 1989;Le elezioni legislative spagnole del 1989 si sono svolte il 29 ottobre. Esse hanno visto la vittoria del Partito Socialista Operaio Spagnolo di Felipe Gonzlez, che  stato confermato Primo ministro.;null;1980;1989
379;Elezioni europee del 2004 (Italia);Le elezioni europee del 2004 in Italia si sono tenute il 12 e il 13 giugno. L alta frammentazione del panorama politico italiano rende difficile identificare una tendenza complessiva, ma il risultato fu generalmente visto come una sconfitta per il Presid;null;2000;2004
380;Elezioni parlamentari maltesi del 2003;Le elezioni parlamentari maltesi del 2003 si sono tenute il 12 aprile. Esse hanno visto la vittoria del Partito Nazionalista.;null;2000;2003
